age,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,isVIP,isVerified,city,countDetails,flirtstar,freshman,hasBirthday,highlighted,distance,locked,mobile,online
23,2,1706,46,1,1,1,0,0,488,0.879999995,0,0,0,0,158,0,1,1
24,2,1175,27,1,1,1,0,0,94,0.649999976,0,0,0,0,76.59999847,0,1,1
26,4,1975,54,1,1,1,0,0,701,0.850000024,0,0,0,0,334,0,1,1
21,5,3174,125,0,1,0,0,0,353,0.379999995,0,0,0,0,53.5,0,1,0
24,3,1244,41,0,1,0,0,0,1068,0.310000002,0,0,0,0,414,0,1,1
20,2,170,2,0,1,0,0,0,94,0,0,0,0,0,71.69999695,0,0,0
20,3,1443,69,0,1,0,0,0,613,0.079999998,0,0,0,0,91,0,1,0
20,11,5322,264,1,1,1,0,0,963,0.959999979,0,0,0,0,180,0,0,0
24,3,761,22,1,1,1,0,1,444,0.800000012,0,0,0,0,90.80000305,0,1,1
19,4,1744,28,0,1,0,0,0,293,0.850000024,0,0,0,0,198,0,1,1
26,4,1044,24,1,1,0,0,1,561,0.419999987,0,0,0,0,484,0,1,1
21,1,1637,28,0,0,0,0,0,94,0,0,0,0,0,294,0,0,0
21,3,1165,75,0,1,0,0,0,530,0,0,0,0,0,61.29999924,0,1,1
24,2,390,9,1,1,1,0,1,1105,0.649999976,0,0,0,0,170,0,1,1
23,2,685,15,1,1,0,0,1,94,0.920000017,0,0,0,0,0,0,1,1
23,3,1091,35,1,1,0,0,0,26,0.689999998,0,0,0,0,451,0,1,1
21,5,1737,65,1,0,0,0,0,584,0.769999981,0,0,0,0,80.09999847,0,1,0
25,5,3517,80,1,1,1,0,0,88,0.579999983,0,0,0,0,332,0,1,1
20,2,2618,179,1,1,1,0,0,528,0.379999995,0,0,0,0,14.30000019,0,0,0
21,1,1100,23,0,1,0,0,0,963,0,0,0,0,0,180,0,1,0
20,4,933,108,1,1,1,0,1,791,0.920000017,1,0,0,1,175,0,1,1
19,4,309,5,1,1,1,0,0,861,0.920000017,0,0,0,0,86.5,0,0,0
21,3,1086,41,1,0,0,0,0,606,0.349999994,0,0,0,0,179,0,1,0
25,17,1777,119,1,0,0,0,0,881,0.039999999,0,0,0,0,230,0,0,1
21,3,2190,104,0,1,0,0,0,340,0.270000011,0,0,0,0,76.40000153,0,1,1
24,1,655,28,1,1,0,0,0,456,0.540000021,0,0,0,0,301,0,1,1
23,1,3000,104,1,1,1,0,0,482,0,0,0,0,0,490,0,0,0
19,5,2763,158,0,1,0,0,1,770,0.810000002,0,0,0,0,55.70000076,0,1,0
19,3,553,23,1,1,0,0,0,332,0.379999995,0,0,0,0,50.70000076,0,0,0
24,11,1561,87,1,0,0,0,1,30,0.850000024,0,0,0,0,333,0,1,1
22,3,3464,184,0,0,0,0,1,537,0.959999979,0,0,0,0,2.599999905,0,1,0
25,1,298,16,1,1,1,0,0,656,0.810000002,0,0,0,0,161,0,1,0
24,5,2366,90,0,1,0,0,0,99,0.850000024,0,0,0,0,93.09999847,0,1,1
25,1,3206,245,0,1,0,0,0,353,0.649999976,0,0,0,0,56.59999847,0,1,1
23,2,1822,152,0,1,0,0,0,94,0.119999997,0,0,0,0,78.5,0,1,1
24,9,1220,83,1,0,0,0,0,737,0.460000008,0,0,0,0,140,0,1,0
26,2,1358,73,1,1,1,0,0,741,0.810000002,0,0,0,0,345,0,1,1
23,3,1873,97,0,0,0,0,0,523,0.649999976,0,0,0,0,158,0,0,0
19,4,1723,37,1,0,0,0,1,238,0.769999981,0,0,0,0,196,0,1,1
19,7,2756,142,1,1,1,0,1,649,0.959999979,0,0,0,0,86.30000305,0,1,0
21,4,1020,15,1,0,0,0,0,94,0.730000019,0,0,0,0,82.90000153,0,1,1
24,3,4190,208,1,0,0,0,0,1105,0.959999979,0,0,0,0,173,0,1,1
20,5,1142,89,1,1,0,0,0,779,0.649999976,0,0,0,0,2.700000048,0,1,0
21,2,1350,74,0,1,0,0,0,332,0,0,0,0,0,89.5,0,1,0
20,3,2934,52,1,1,1,0,1,127,0.419999987,0,0,0,0,135,0,1,1
24,1,2109,0,0,0,0,0,0,94,0,0,0,0,0,21.70000076,0,1,0
20,7,1869,73,0,1,0,0,0,72,1,0,0,0,0,161,0,1,1
22,4,2100,77,1,1,0,1,1,758,0.730000019,1,0,0,1,0,0,1,1
25,3,1463,58,1,1,0,0,0,1105,0.540000021,0,0,0,0,170,0,1,1
19,2,2828,56,1,0,0,0,0,1008,0.920000017,0,0,0,0,174,0,1,0
24,7,8015,285,0,0,1,0,1,153,0.730000019,0,0,0,0,167,0,1,1
24,6,990,20,0,1,0,0,0,244,0.419999987,1,0,0,1,314,0,0,1
22,7,5810,209,0,1,0,0,0,704,0.769999981,0,0,0,0,299,0,1,1
21,4,1343,43,1,1,1,0,0,180,0.769999981,0,0,0,0,120,0,1,0
23,4,2394,101,0,1,0,0,0,795,0.460000008,0,0,0,0,265,0,1,1
19,4,2509,191,0,1,0,0,0,787,0.349999994,0,0,0,0,2.5,0,0,0
21,5,3275,390,0,1,0,0,1,528,0.810000002,0,0,0,0,7.900000095,0,1,0
20,3,3413,235,1,1,1,0,0,624,0.879999995,0,0,0,0,97,0,1,1
26,2,440,8,1,1,0,0,0,482,0.579999983,0,0,0,0,247,0,0,1
22,1,5136,280,0,1,1,0,0,109,0.270000011,0,0,0,0,411,0,0,1
21,2,2895,86,0,0,1,0,0,141,0.5,0,0,0,0,137,0,0,0
26,5,2236,118,1,0,0,0,0,1105,0.349999994,0,0,0,0,173,0,0,1
23,4,3098,47,1,0,0,0,1,392,0.600000024,0,0,0,0,0,0,0,1
21,1,1037,40,1,1,0,0,0,528,0.379999995,0,0,0,0,13.60000038,0,1,0
22,4,759,51,1,1,0,0,0,528,0.810000002,0,0,0,0,0.100000001,0,1,0
25,3,4182,205,0,0,0,1,0,486,0.920000017,0,0,0,0,151,0,0,0
26,0,141,8,1,1,1,0,0,114,0,0,0,0,0,252,0,0,0
25,4,1042,35,0,1,0,0,0,579,0.419999987,0,0,0,0,137,0,0,1
23,3,4303,221,1,0,0,0,1,945,0,0,0,0,0,93.30000305,0,1,0
23,9,3725,236,0,1,0,0,0,280,0.730000019,0,0,0,0,475,0,1,1
20,3,1159,18,0,1,0,0,0,94,0.689999998,0,0,0,0,86.40000153,0,1,1
25,3,1477,47,0,1,0,0,0,526,0.649999976,0,0,0,0,303,0,1,1
20,2,604,25,1,1,1,0,0,16,0.349999994,0,0,0,0,101,0,1,1
25,4,2108,111,1,0,0,0,1,1105,0.920000017,0,0,0,0,0,0,1,0
23,3,2941,85,0,1,0,0,0,554,0.730000019,0,0,0,0,443,0,0,1
19,8,2346,52,0,1,1,1,1,1105,0.850000024,0,0,0,0,0,0,1,1
24,1,854,55,0,1,1,0,0,36,0.579999983,0,0,0,0,39.29999924,0,0,0
19,24,6066,240,1,1,1,0,1,330,1,0,0,0,0,190,0,0,1
19,3,1681,123,0,1,0,0,1,491,0.460000008,0,0,0,0,58.29999924,0,0,0
24,1,1232,27,1,0,0,0,0,572,0.119999997,0,0,0,0,349,0,1,1
22,3,1258,36,1,0,0,0,0,483,0,0,0,0,0,337,0,0,1
24,1,1472,44,1,1,0,0,0,94,0.270000011,0,0,0,0,77.80000305,0,1,0
23,6,3434,177,1,1,1,0,0,581,0.540000021,0,0,0,0,169,0,1,1
20,2,1115,36,0,1,0,0,0,94,0.419999987,0,0,0,0,49.70000076,0,0,0
22,7,409,2,0,1,0,0,1,643,1,0,0,0,0,185,0,1,0
23,4,2612,217,0,0,0,0,0,581,0.579999983,0,0,0,0,162,0,0,1
22,6,3405,88,0,1,0,0,1,91,0.620000005,0,0,0,0,161,0,1,0
23,9,4384,201,1,0,0,0,0,41,0.039999999,0,0,0,0,192,0,1,1
20,3,1373,69,1,1,1,1,1,137,1,0,0,0,0,0,0,1,1
24,5,2762,185,1,1,0,0,1,764,0.920000017,0,0,0,0,11.69999981,0,1,0
26,6,1810,60,0,0,1,0,0,323,0.879999995,0,0,0,0,431,0,1,1
22,1,750,48,0,1,0,0,0,353,0,0,0,0,0,53.09999847,0,1,0
21,13,4976,344,0,0,1,0,0,957,0.689999998,0,0,0,0,117,0,0,1
20,4,2343,31,1,0,0,0,0,517,0.769999981,0,0,0,0,117,0,0,0
26,4,5215,243,1,1,0,0,1,482,0.620000005,0,0,0,0,492,0,1,1
20,2,2893,176,0,0,1,0,0,94,0.150000006,0,0,0,0,77,0,1,0
20,1,809,11,1,1,0,0,0,812,0.649999976,0,0,0,0,206,0,1,1
22,8,434,7,1,1,0,0,0,94,0.689999998,0,0,0,0,445,0,0,1
25,4,1793,39,1,1,1,0,1,404,0.349999994,0,0,0,0,357,0,0,1
23,9,2793,12,1,1,1,0,0,945,0.810000002,0,0,0,0,314,0,0,1
27,21,8755,661,1,0,0,0,0,424,0.270000011,0,0,0,0,249,0,1,1
22,4,1739,95,0,1,0,0,1,2,0.620000005,0,0,0,0,144,0,0,0
24,6,3351,150,1,0,0,0,1,471,0.689999998,0,0,0,0,0,0,1,0
22,5,406,6,1,1,1,0,1,691,0.850000024,0,0,0,0,62.20000076,0,1,1
25,2,538,51,1,1,1,0,0,94,0.920000017,0,0,0,0,76.09999847,0,1,0
22,6,1162,13,1,0,0,0,0,134,0.850000024,0,0,0,0,183,0,1,0
23,5,1009,22,1,1,0,0,0,929,0.730000019,0,0,0,0,82.09999847,0,0,0
23,8,1034,29,0,0,0,0,0,571,0.730000019,0,0,0,0,326,0,0,1
23,4,1047,32,1,1,1,0,0,482,0.769999981,0,0,0,0,463,0,1,1
20,3,3046,129,1,1,1,0,0,1105,0.189999998,0,0,0,0,173,0,1,0
26,2,3050,154,1,1,1,1,1,201,0.959999979,1,0,0,1,64.30000305,0,1,1
23,6,1359,59,1,1,1,0,0,587,0.959999979,0,0,0,0,144,0,1,1
22,1,2221,70,1,0,0,0,1,269,0.270000011,0,0,0,0,440,0,1,1
22,6,731,9,0,0,0,0,1,99,0.920000017,0,0,0,0,94,0,1,0
24,8,2337,103,0,1,0,0,0,361,0.920000017,0,0,0,0,165,0,1,1
24,1,2592,99,0,1,0,1,0,1060,0.119999997,0,0,0,0,0,0,0,1
21,5,2115,100,1,0,0,0,0,96,0.540000021,0,0,0,0,77,0,0,1
22,11,3006,62,1,0,0,0,1,94,1,0,0,0,0,179,0,1,0
21,3,547,79,1,0,1,1,0,94,0.920000017,0,0,0,0,3.200000048,0,0,0
23,7,1737,181,0,0,1,0,0,893,0.959999979,0,0,0,0,63.20000076,0,1,1
20,5,1190,46,1,1,1,0,1,115,0.879999995,0,0,0,0,193,0,1,1
24,4,1695,72,1,1,1,0,0,37,0.879999995,0,0,0,0,102,0,1,0
23,4,2040,385,1,1,1,0,1,1075,0.850000024,0,0,0,0,192,0,1,1
19,9,4586,177,1,1,1,1,1,94,0.600000024,0,0,0,0,77,0,1,1
20,3,1093,66,1,1,0,0,0,99,1,0,0,0,0,92.69999695,0,1,1
21,4,1075,85,1,0,0,0,0,243,0.620000005,0,0,0,0,149,0,0,0
24,4,1475,31,1,1,1,0,0,1083,0.810000002,0,0,0,0,173,0,1,1
20,4,7932,297,1,0,0,0,1,1105,1,0,0,0,0,177,0,1,0
25,9,6387,183,1,0,0,1,0,135,0.850000024,0,0,0,0,160,0,1,1
24,1,365,3,0,1,0,0,0,94,0.310000002,0,0,0,0,463,0,1,1
23,9,906,11,1,1,0,0,0,947,0.540000021,0,0,0,0,0,0,1,0
26,2,1280,51,1,1,1,0,1,416,0.230000004,0,0,0,0,138,0,1,1
23,2,989,40,1,1,0,0,0,206,0.379999995,0,0,0,0,51.20000076,0,1,0
20,8,821,45,1,1,1,0,0,834,0.230000004,0,0,0,0,80.90000153,0,1,0
23,8,1900,74,0,0,0,0,0,1046,0.959999979,0,0,0,0,215,0,1,1
24,14,954,32,1,1,1,0,0,510,0.959999979,0,0,0,0,222,0,1,1
19,2,1328,40,1,1,1,0,0,528,0.810000002,0,0,0,0,48.90000153,0,1,1
19,3,336,23,0,0,1,0,0,72,0,0,0,0,0,136,0,1,0
19,4,773,11,0,1,0,0,0,923,0.920000017,0,0,0,0,98.80000305,0,1,0
22,5,562,13,0,1,1,0,1,618,0.689999998,0,0,0,0,140,0,1,1
25,7,1017,15,1,0,0,0,0,969,0,0,0,0,0,354,0,1,1
24,5,4489,174,1,1,0,0,1,957,0.800000012,0,0,0,0,102,0,1,1
20,3,5813,327,0,1,0,0,0,228,0.649999976,0,0,0,0,6.400000095,0,1,0
22,3,1212,32,0,0,0,0,0,482,0.460000008,0,0,0,0,462,0,1,1
24,1,232,8,1,1,1,0,0,323,0.419999987,0,0,0,0,428,0,0,1
20,2,2014,67,0,1,1,0,0,553,0.620000005,0,0,0,0,130,0,1,1
19,13,1257,87,0,1,0,0,0,652,0.769999981,0,0,0,0,23.39999962,0,0,0
22,2,3816,149,1,1,1,0,1,461,0.419999987,0,0,0,0,310,0,0,1
26,2,2055,119,1,1,1,0,1,635,1,0,0,0,0,229,0,1,1
19,1,9011,744,0,0,1,0,1,1105,0.379999995,0,0,0,0,77.30000305,0,1,1
22,4,1072,18,1,0,0,0,0,94,0.079999998,0,0,0,0,75.30000305,0,0,0
24,5,1032,58,1,0,0,0,0,945,0.620000005,0,0,0,0,323,0,1,1
23,13,2397,244,1,0,0,0,1,947,0.769999981,0,0,0,0,144,0,1,1
24,2,1361,54,0,0,0,0,0,621,0.649999976,0,0,0,0,313,0,0,0
21,7,1916,157,1,1,1,0,0,332,0.730000019,0,0,0,0,50.09999847,0,1,1
23,1,749,38,1,1,1,0,0,94,0.540000021,0,0,0,0,185,0,1,1
24,6,1022,22,1,0,0,0,1,957,1,0,0,0,0,79.59999847,0,0,1
23,4,664,45,0,0,0,0,0,1107,0.5,0,0,0,0,0,0,1,0
26,8,2024,118,0,0,1,0,1,108,0.879999995,0,0,0,0,331,0,1,1
19,6,1350,104,1,1,1,0,1,923,0.730000019,0,0,0,0,102,0,1,1
22,2,1347,31,1,0,0,0,0,332,0.419999987,0,0,0,0,52.90000153,0,1,0
21,17,1668,72,0,0,1,0,1,1105,1,0,0,0,0,180,0,1,0
22,4,1535,44,1,1,1,0,0,936,0.579999983,0,0,0,0,152,0,1,0
22,4,1266,9,1,1,0,0,0,963,0.600000024,0,0,0,0,190,0,1,0
24,4,1239,73,1,1,1,0,0,1114,0.150000006,0,0,0,0,51.90000153,0,1,1
26,4,1263,35,0,1,0,0,0,323,0.419999987,0,0,0,0,427,0,1,1
20,1,157,3,1,0,0,0,0,529,0.850000024,0,0,0,0,4.800000191,0,1,0
25,2,2468,68,1,1,1,0,0,323,0,0,0,0,0,427,0,1,1
22,4,4290,292,1,0,0,0,0,332,0.649999976,0,0,0,0,49.20000076,0,0,1
22,2,397,13,0,0,0,0,0,405,0,0,0,0,0,360,0,0,1
25,3,1313,33,1,0,0,1,0,945,0.419999987,0,0,0,0,0,0,1,1
23,5,1133,50,1,1,1,0,0,94,0.769999981,0,0,0,0,53,0,1,0
19,2,1049,19,0,1,0,0,0,514,0.850000024,0,0,0,0,93.80000305,0,1,0
25,7,1002,84,0,1,0,0,0,644,0.879999995,0,0,0,0,281,0,1,1
19,7,1363,112,0,1,0,0,0,1040,0.620000005,0,0,0,0,144,0,1,0
20,16,2508,338,0,0,1,0,0,576,0.850000024,0,0,0,0,180,0,1,0
20,5,658,20,1,1,0,0,0,688,0.379999995,0,0,0,0,88.09999847,0,1,1
24,14,1291,83,0,1,0,0,0,717,0.959999979,0,0,0,0,265,0,0,1
22,6,995,97,0,0,1,0,0,528,0.850000024,0,0,0,0,16,0,1,0
26,4,1644,52,0,0,1,0,0,262,0.769999981,0,0,0,0,307,0,0,1
25,6,2307,30,0,0,0,0,1,126,0.810000002,0,0,0,0,145,0,1,1
23,2,685,6,1,0,0,0,0,786,0.419999987,0,0,0,0,431,0,1,1
24,9,2006,49,1,0,0,0,0,922,0.920000017,0,0,0,0,169,0,1,1
21,9,11775,876,1,1,1,0,0,1105,0.810000002,0,0,0,0,174,0,1,1
24,3,1320,85,1,1,0,0,1,694,0.769999981,0,0,0,0,64.19999695,0,1,0
20,3,2625,32,1,0,1,0,0,323,0.649999976,0,0,0,0,173,0,0,0
23,5,4881,323,1,0,0,0,0,581,0.460000008,0,0,0,0,162,0,1,0
22,2,4005,173,0,1,0,0,0,597,0.5,0,0,0,0,365,0,0,1
20,3,777,8,1,0,0,0,0,277,0.5,0,0,0,0,143,0,1,0
19,3,1423,43,1,0,0,0,0,453,0.079999998,0,0,0,0,156,0,1,0
25,7,1141,33,1,1,1,0,1,482,0.920000017,0,0,0,0,486,0,0,1
24,2,1874,139,0,1,0,0,0,25,0,0,0,0,0,182,0,1,1
24,1,969,26,1,0,0,0,0,27,0,0,0,0,0,290,0,1,1
22,19,2630,259,0,1,0,0,0,167,1,0,0,0,0,198,0,1,0
24,2,1644,111,1,1,1,0,0,311,0.579999983,0,0,0,0,24.60000038,0,1,0
25,7,2324,234,0,0,1,0,0,843,0.920000017,0,0,0,0,170,0,1,1
21,1,1136,68,1,1,0,0,0,658,0.689999998,0,0,0,0,46.90000153,0,1,0
21,2,2480,119,1,1,1,0,1,1089,0,0,0,0,0,29.60000038,0,0,1
22,4,3307,120,0,0,1,0,1,1105,0.850000024,0,0,0,0,165,0,1,1
24,3,1551,67,1,1,0,0,1,482,0.769999981,0,0,0,0,493,0,0,1
22,5,1954,102,0,1,0,0,1,451,0.150000006,0,0,0,0,489,0,0,1
20,4,5152,313,1,1,1,0,1,581,1,0,0,0,0,161,0,1,0
19,4,847,9,1,1,1,0,0,957,0,0,0,0,0,80,0,1,0
24,8,1024,19,1,1,1,1,1,901,0.850000024,0,0,0,0,212,0,1,1
23,5,1514,47,1,1,1,0,0,571,0.730000019,0,0,0,0,326,0,1,1
21,5,806,23,0,1,1,1,0,217,0.899999976,0,0,0,0,48.20000076,0,0,0
24,4,3677,247,1,1,0,0,0,1021,0.730000019,0,0,0,0,158,0,1,1
24,4,703,12,0,1,1,0,0,302,0.150000006,0,0,0,0,454,0,1,0
20,3,2099,53,1,1,1,0,1,947,0.189999998,0,0,0,0,145,0,1,0
21,3,1949,72,0,1,0,0,0,648,0.850000024,0,0,0,0,41.29999924,0,1,0
23,4,1273,20,0,1,0,0,0,1089,0,0,0,0,0,1,0,0,0
21,7,3419,140,0,0,0,0,0,12,0.419999987,0,0,0,0,347,0,1,0
20,20,662,49,1,1,0,0,0,36,0,0,0,0,0,82.69999695,0,1,0
25,4,1023,24,1,1,0,0,0,821,0.649999976,0,0,0,0,421,0,1,1
25,3,5825,220,1,1,1,0,1,945,0.810000002,1,0,0,1,315,0,1,1
25,4,422,18,0,0,0,0,0,927,1,0,0,0,0,335,0,0,1
20,4,889,68,1,1,1,0,0,1005,0.540000021,0,0,0,0,20.79999924,0,1,0
22,5,2632,210,1,0,0,0,1,614,1,0,0,0,0,145,0,0,0
24,3,1637,50,0,1,0,0,0,482,0.689999998,0,0,0,0,492,0,0,1
23,6,1609,68,1,0,0,0,0,482,0.349999994,0,0,0,0,492,0,0,1
23,1,1038,38,1,1,0,1,0,332,0.5,0,0,0,0,0,0,0,1
20,5,935,27,0,1,1,0,0,19,0.879999995,0,0,0,0,64,0,1,0
23,4,1259,41,0,1,0,0,0,462,0.270000011,0,0,0,0,485,0,1,1
24,1,788,29,0,0,0,0,0,34,0,0,0,0,0,79.5,0,0,0
21,4,1221,67,1,0,0,0,1,743,0.460000008,0,0,0,0,1,0,1,0
24,2,1244,48,1,0,0,0,1,1105,0.959999979,0,0,0,0,173,0,0,1
24,3,1694,37,0,1,0,0,0,149,0.730000019,0,0,0,0,350,0,1,1
21,5,2525,182,0,1,0,0,1,1005,0.920000017,0,0,0,0,18.20000076,0,1,1
20,12,2600,39,0,0,0,0,1,1051,0.769999981,0,0,0,0,79.90000153,0,1,0
24,8,1816,88,1,1,1,0,1,242,0.959999979,0,0,0,0,171,0,0,0
20,4,1452,42,1,1,0,0,1,869,0.879999995,0,0,0,0,388,0,1,0
25,3,1395,23,0,1,0,0,0,21,0.5,0,0,0,0,472,0,1,1
19,7,1309,48,1,0,0,0,1,629,0.850000024,0,0,0,0,54.40000153,0,1,1
21,3,5911,267,1,1,1,0,0,323,0.379999995,0,0,0,0,428,0,0,1
19,3,451,4,0,1,1,0,0,34,0.899999976,0,0,0,0,83.69999695,0,0,0
26,5,500,32,0,0,0,0,0,828,0.959999979,0,0,0,0,129,0,0,1
22,1,934,19,1,1,0,0,0,404,0.810000002,0,0,0,0,346,0,1,0
23,3,880,89,1,0,0,0,0,1105,0.769999981,0,0,0,0,0,0,1,0
23,7,1747,34,0,1,0,0,1,398,0.850000024,0,0,0,0,160,0,1,0
23,4,1398,42,1,0,0,0,0,94,0.879999995,0,0,0,0,430,0,1,1
19,4,158,9,1,1,1,0,0,94,0.349999994,0,0,1,0,77,0,0,0
22,4,1841,89,0,1,0,0,1,693,0.270000011,0,0,0,0,327,0,1,1
21,4,1269,114,1,1,1,0,0,1036,0.579999983,0,0,0,0,47.59999847,0,1,1
23,8,753,23,0,0,0,0,1,627,0.349999994,0,0,0,0,290,0,0,1
20,0,4070,209,1,0,1,0,0,1105,0,0,0,0,0,166,0,0,0
23,5,1727,87,1,0,0,0,1,20,0.270000011,0,0,0,0,261,0,1,1
21,3,1041,48,1,1,0,0,0,155,0.189999998,0,0,0,0,34.29999924,0,0,0
24,6,2071,75,1,1,1,0,0,121,0.850000024,0,0,0,0,468,0,1,1
25,1,832,44,1,1,0,0,1,297,0.920000017,0,0,0,0,187,0,1,0
21,4,1223,23,1,1,1,0,1,923,0.879999995,0,0,0,0,97,0,1,0
22,9,502,68,1,1,0,0,0,851,0.730000019,0,0,0,0,313,0,1,1
24,4,1962,49,1,1,1,0,0,90,0.540000021,0,0,0,0,493,0,0,1
23,3,1159,46,1,1,1,0,0,513,0.419999987,0,0,0,0,305,0,1,1
24,4,1513,7,1,0,0,0,1,1105,0.620000005,0,0,0,0,173,0,1,1
22,3,717,13,1,1,0,0,0,982,0.879999995,0,0,0,0,327,0,1,1
23,8,433,0,1,1,1,0,0,945,0.310000002,0,0,0,0,309,0,1,1
24,2,2525,118,1,1,1,0,0,945,0.460000008,0,0,0,0,0,0,0,1
21,4,1603,131,1,0,0,0,0,338,0.879999995,0,0,0,0,98.90000153,0,1,0
25,19,2366,66,0,0,0,0,1,616,0.920000017,0,0,0,0,154,0,1,1
23,2,5979,358,1,1,1,0,1,24,0.579999983,0,0,0,0,157,0,1,0
22,3,109,2,1,0,0,0,1,94,0.769999981,0,0,0,0,310,0,1,1
19,3,810,34,1,0,0,0,0,105,0.579999983,0,0,0,0,82,0,1,1
22,4,1273,119,1,0,0,0,0,777,0.769999981,0,0,0,0,138,0,1,1
26,3,1297,77,1,0,0,0,0,393,0.850000024,0,0,0,0,435,0,1,1
19,3,1166,31,1,1,0,0,0,581,0.730000019,0,0,0,0,162,0,1,0
23,2,806,23,1,1,1,0,0,94,0.150000006,0,0,0,0,277,0,0,1
22,6,5054,357,0,0,1,0,1,1099,0,0,0,0,0,1.399999976,0,0,1
23,1,32,4,0,1,0,0,0,727,0,0,0,0,0,153,0,0,1
23,9,4180,139,0,0,0,0,1,309,0.769999981,0,0,0,0,213,0,0,1
21,4,142,3,0,0,0,0,0,75,0.310000002,0,0,0,0,94.30000305,0,1,0
24,3,1184,18,0,0,1,1,0,104,0.879999995,0,0,0,0,341,0,1,1
21,4,3380,56,1,0,0,0,1,9,0.620000005,0,0,0,0,177,0,1,0
22,3,4478,287,0,1,0,0,0,72,0.600000024,0,0,0,0,2238,0,1,0
20,10,840,47,1,1,1,0,0,575,0.920000017,0,0,0,0,231,0,1,0
21,1,647,19,1,0,0,0,0,94,0.349999994,0,0,0,0,77,0,1,1
22,3,1767,55,1,1,1,0,1,360,0.920000017,0,0,0,0,403,0,1,1
21,5,2437,151,0,0,0,0,0,94,0.5,0,0,0,0,123,0,0,0
23,4,1566,25,0,1,1,0,0,1075,0.689999998,0,0,0,0,174,0,1,0
25,8,1149,21,0,1,0,0,1,380,0.419999987,0,0,0,0,412,0,1,1
25,1,1059,24,1,1,0,1,0,1053,0.579999983,0,0,0,0,0,0,1,1
20,3,1677,48,1,1,1,0,0,94,0.649999976,0,0,0,0,185,0,1,0
24,1,1530,158,0,0,1,0,0,448,0.310000002,0,0,0,0,152,0,0,1
20,8,3244,139,0,1,0,0,1,72,0.730000019,0,0,0,0,137,0,1,0
24,5,2943,314,1,1,1,0,0,299,0.730000019,0,0,0,0,502,0,1,1
26,1,819,61,0,1,0,0,0,79,0.540000021,0,0,0,0,125,0,1,1
23,3,1022,32,0,1,1,0,1,847,0.620000005,0,0,0,0,303,0,1,1
22,4,1252,41,0,1,0,0,0,94,0.689999998,0,0,0,0,363,0,1,1
22,11,2034,125,0,1,1,0,0,1089,0.649999976,0,0,0,0,29.39999962,0,1,1
22,5,3352,116,1,0,0,0,0,945,0.850000024,0,0,0,0,312,0,1,1
21,1,726,35,0,0,1,0,0,807,0,0,0,0,0,0.800000012,0,0,0
22,3,886,64,0,0,1,0,0,1105,0.850000024,0,0,0,0,188,0,0,1
22,3,1871,135,1,0,0,0,0,94,0.079999998,0,0,0,0,66.59999847,0,1,1
25,3,784,18,1,1,1,0,0,528,0.200000003,0,0,0,0,2.5,0,0,0
23,4,2052,91,1,1,1,0,0,330,0.419999987,0,0,0,0,188,0,1,0
26,1,1446,41,1,1,1,0,0,328,0.419999987,0,0,0,0,331,0,1,1
24,1,1477,41,1,1,1,0,0,242,0,0,0,0,0,165,0,1,0
22,4,7574,312,1,0,0,0,1,1105,1,0,0,0,0,0,0,0,1
25,1,9,0,0,0,0,0,0,595,0,0,0,0,0,283,0,1,1
23,3,4439,199,1,1,1,0,0,240,0.649999976,0,0,0,0,408,0,1,1
20,4,2822,65,0,0,1,1,1,1077,0.699999988,0,0,0,0,0,0,1,0
20,7,1904,65,1,0,0,0,0,584,0.150000006,0,0,1,0,79.69999695,0,0,1
19,3,1484,38,1,1,0,0,0,210,0.959999979,0,0,0,0,174,0,1,1
25,5,701,47,0,1,0,0,0,1089,0.689999998,0,0,0,0,29.39999962,0,1,0
19,3,232,6,1,0,0,0,0,105,0,0,0,0,0,83.40000153,0,0,0
22,5,644,6,0,1,1,1,1,1105,1,0,0,0,0,177,0,1,0
22,6,2243,82,1,1,1,0,1,849,0.5,0,0,0,0,327,0,1,1
25,4,1502,61,0,1,1,0,0,209,0,0,0,0,0,52.59999847,0,0,0
20,8,1494,22,1,1,1,0,1,1105,0.689999998,0,0,0,0,171,0,1,1
19,5,2844,88,1,1,0,0,1,3,0.689999998,0,0,0,0,131,0,0,0
25,9,1544,121,1,0,0,0,1,987,0.850000024,0,0,0,0,445,0,1,1
21,4,665,16,1,1,1,0,1,66,0.230000004,0,0,0,0,163,0,0,0
25,11,1113,29,1,1,1,0,0,412,1,1,0,0,1,373,0,1,1
19,3,563,7,0,0,1,1,1,918,0.899999976,0,0,0,0,153,0,1,1
26,9,1371,70,0,1,0,0,0,571,0.310000002,0,0,0,0,355,0,1,1
24,2,439,17,0,1,0,0,0,106,1,0,0,0,0,85.19999695,0,1,1
25,7,697,38,1,0,0,0,0,499,0,0,0,0,0,56.40000153,0,0,1
24,4,525,29,0,0,0,0,0,1105,0.920000017,0,0,0,0,173,0,0,0
22,4,356,21,1,0,0,0,0,528,0,0,0,0,0,13.80000019,0,0,0
19,2,876,43,0,1,0,0,0,516,0.540000021,0,0,0,0,103,0,0,0
20,11,981,42,0,1,0,0,0,570,0.379999995,0,0,0,0,137,0,1,0
21,2,840,14,0,0,1,0,1,330,0.620000005,0,0,0,0,189,0,1,1
